Warning: truncated output (original token count: 62438)
Total output lines: 1000

9.378576278686523438e-02,4.324164688587188721e-01,1.164263263344764709e-01,3.433770239353179932e-01,1.071161627769470215e-01,4.354127943515777588e-01,6.584119051694869995e-02,2.485357522964477539e-01,1.721116304397583008e-01,1.644247323274612427e-01
9.285164624452590942e-02,4.286388754844665527e-01,1.152667105197906494e-01,3.435807824134826660e-01,1.240054368972778320e-01,4.412168264389038086e-01,6.626301258802413940e-02,2.527600228786468506e-01,1.703973859548568726e-01,1.642124503850936890e-01
9.192683547735214233e-02,4.248970746994018555e-01,1.141186431050300598e-01,3.438109755516052246e-01,1.404810696840286255e-01,4.467990994453430176e-01,6.666942685842514038e-02,2.569399476051330566e-01,1.687002182006835938e-01,1.639884561300277710e-01
9.101123362779617310e-02,4.211906790733337402e-01,1.129820123314857483e-01,3.440658450126647949e-01,1.565500497817993164e-01,4.521672129631042480e-01,6.706072390079498291e-02,2.610746324062347412e-01,1.670199483633041382e-01,1.637530177831649780e-01
9.010475128889083862e-02,4.175193011760711670e-01,1.118566989898681641e-01,3.443436622619628906e-01,1.722194552421569824e-01,4.573284387588500977e-01,6.743717938661575317e-02,2.651632726192474365e-01,1.653564125299453735e-01,1.635064035654067993e-01
8.920729905366897583e-02,4.138825535774230957e-01,1.107425987720489502e-01,3.446428179740905762e-01,1.874963492155075073e-01,4.622898101806640625e-01,6.779907643795013428e-02,2.692051529884338379e-01,1.637094467878341675e-01,1.632488667964935303e-01
8.831878751516342163e-02,4.102800190448760986e-01,1.096395924687385559e-01,3.449617326259613037e-01,2.023878395557403564e-01,4.670580923557281494e-01,6.814668327569961548e-02,2.731996476650238037e-01,1.620788872241973877e-01,1.629806607961654663e-01
8.743912726640701294e-02,4.067113101482391357e-01,1.085475757718086243e-01,3.452989161014556885e-01,2.169010341167449951e-01,4.716398119926452637e-01,6.848026812076568604e-02,2.771461904048919678e-01,1.604645699262619019e-01,1.627020537853240967e-01
8.656822890043258667e-02,4.031760692596435547e-01,1.074664369225502014e-01,3.456529676914215088e-01,2.310430407524108887e-01,4.760411977767944336e-01,6.880009919404983521e-02,2.810442447662353516e-01,1.588663309812545776e-01,1.624132692813873291e-01
8.570600301027297974e-02,3.996739387512207031e-01,1.063960641622543335e-01,3.460224866867065430e-01,2.448209673166275024e-01,4.802683293819427490e-01,6.910642981529235840e-02,2.848934233188629150e-01,1.572840064764022827e-01,1.621145606040954590e-01
8.485236763954162598e-02,3.962045311927795410e-01,1.053363531827926636e-01,3.464061617851257324e-01,2.582418918609619141e-01,4.843270182609558105e-01,6.939952075481414795e-02,2.886933386325836182e-01,1.557174474000930786e-01,1.618061661720275879e-01
8.400723338127136230e-02,3.927674889564514160e-01,1.042871922254562378e-01,3.468027412891387939e-01,2.713128924369812012e-01,4.882228672504425049e-01,6.967961788177490234e-02,2.924436628818511963e-01,1.541664898395538330e-01,1.614883095026016235e-01
8.317051827907562256e-02,3.893624544143676758e-01,1.032484844326972961e-01,3.472110331058502197e-01,2.840409874916076660e-01,4.919613003730773926e-01,6.994696706533432007e-02,2.961441576480865479e-01,1.526309847831726074e-01,1.611612290143966675e-01
8.234213292598724365e-02,3.859890699386596680e-01,1.022201254963874817e-01,3.476299047470092773e-01,2.964331209659576416e-01,4.955475032329559326e-01,7.020181417465209961e-02,2.997946143150329590e-01,1.511107683181762695e-01,1.608251482248306274e-01
8.152199536561965942e-02,3.826470077037811279e-01,1.012020036578178406e-01,3.480582535266876221e-01,3.084962964057922363e-01,4.989864826202392578e-01,7.044439017772674561e-02,3.033949136734008789e-01,1.496056914329528809e-01,1.604802906513214111e-01
8.071003109216690063e-02,3.793359100818634033e-01,1.001940220594406128e-01,3.484950363636016846e-01,3.202373683452606201e-01,5.022830963134765625e-01,7.067493349313735962e-02,3.069449067115783691e-01,1.481156051158905029e-01,1.601268649101257324e-01
7.990615069866180420e-02,3.760554492473602295e-01,9.919608384370803833e-02,3.489392399787902832e-01,3.316631913185119629e-01,5.054419636726379395e-01,7.089367508888244629e-02,3.104445636272430420e-01,1.466403603553771973e-01,1.597650796175003052e-01
7.911027967929840088e-02,3.728052973747253418e-01,9.820808470249176025e-02,3.493899405002593994e-01,3.427805602550506592e-01,5.084676146507263184e-01,7.110083848237991333e-02,3.138938546180725098e-01,1.451798081398010254e-01,1.593951433897018433e-01
7.832233607769012451e-02,3.695851266384124756e-01,9.722992777824401855e-02,3.498462438583374023e-01,3.535961508750915527e-01,5.113643407821655273e-01,7.129664719104766846e-02,3.172928094863891602e-01,1.437337994575500488e-01,1.590172648429870605e-01
7.754223793745040894e-02,3.663946092128753662e-01,9.626150876283645630e-02,3.503072559833526611e-01,3.641166090965270996e-01,5.141363739967346191e-01,7.148131728172302246e-02,3.206414580345153809e-01,1.423022001981735229e-01,1.586316525936126709e-01
7.676991075277328491e-02,3.632334172725677490e-01,9.530273824930191040e-02,3.507721722126007080e-01,3.743484914302825928e-01,5.167876482009887695e-01,7.165506482124328613e-02,3.239399194717407227e-01,1.408848613500595093e-01,1.582384854555130005e-01
7.600528001785278320e-02,3.601012527942657471e-01,9.435351938009262085e-02,3.512402176856994629e-01,3.842983245849609375e-01,5.193220973014831543e-01,7.181809842586517334e-02,3.271883130073547363e-01,1.394816339015960693e-01,1.578379720449447632e-01
7.524826377630233765e-02,3.569977879524230957e-01,9.341374784708023071e-02,3.517106473445892334e-01,3.939724862575531006e-01,5.217434763908386230e-01,7.197062671184539795e-02,3.303867876529693604e-01,1.380923837423324585e-01,1.574303060770034790e-01
7.449878752231597900e-02,3.539227247238159180e-01,9.248334169387817383e-02,3.521827161312103271e-01,4.033773243427276611e-01,5.240554213523864746e-01,7.211285829544067383e-02,3.335355222225189209e-01,1.367169767618179321e-01,1.570156663656234741e-01
